time,ghi,zen,ghi_nsrdb,ghics_nsrdb,ghics_mc
2020/1/16 16:45,479.54,63.63,487,487,509.064
2020/1/16 16:50,484.48,63.31,493,493,515.5032
2020/1/16 16:55,494.04,63,499,499,521.5224
2020/1/16 17:00,491.54,62.72,505,505,527.124
2020/1/16 17:05,507.62,62.46,510,510,532.2972
2020/1/16 17:10,514.5,62.21,515,515,537.0468
2020/1/16 17:15,516.96,61.99,519,519,541.3668
2020/1/16 17:20,516.6,61.79,523,523,545.256
2020/1/16 17:25,520,61.61,526,526,548.7084
2020/1/16 17:30,516.94,61.46,529,529,551.7252
2020/1/16 17:35,519.54,61.32,533,533,554.3052
2020/1/16 17:40,523.18,61.21,535,535,556.4448
2020/1/16 17:45,534.24,61.11,537,537,558.1464
2020/1/16 17:50,534.16,61.04,538,538,559.4052
2020/1/16 17:55,533.92,60.99,539,539,560.2224
2020/1/16 18:00,536.3,60.97,540,540,560.586
2020/1/16 18:05,534.7,60.97,540,540,560.4552
2020/1/16 18:10,532.18,60.98,540,540,559.8756
2020/1/16 18:15,528.9,61.03,539,539,558.8568
2020/1/16 18:20,514.92,61.09,537,537,557.3952
2020/1/16 18:25,511.7,61.17,536,536,555.4944
2020/1/16 18:30,521.96,61.28,534,534,553.1544
2020/1/16 18:35,521.18,61.41,531,531,550.3776
2020/1/16 18:40,519.04,61.56,528,528,547.1664
2020/1/16 18:45,509.22,61.73,525,525,543.522
2020/1/16 18:50,502.92,61.93,521,521,539.4468
2020/1/16 18:55,501.66,62.14,517,517,534.9432
2020/1/16 19:00,492.38,62.38,512,512,530.0112
2020/1/16 19:05,485.72,62.64,507,507,524.6592
2020/1/16 19:10,481.58,62.91,502,502,518.8872
2020/1/16 19:15,477.42,63.21,496,496,512.7024
2020/1/16 19:20,474.52,63.53,483,483,506.1024
2020/1/16 19:25,462.96,63.86,476,476,499.0992
2020/1/16 19:30,461.92,64.22,469,469,491.6892
2020/1/16 19:35,445.12,64.6,462,462,483.8832
2020/1/16 19:40,425.9,64.99,454,454,475.6836
2020/1/16 19:45,387.38,65.4,446,446,467.0964
2020/1/16 19:50,373.58,65.83,437,437,458.1288
2020/1/16 19:55,364.12,66.28,428,428,448.7856
2020/1/16 20:00,325.78,66.74,419,419,439.0728
2020/1/16 20:05,349.6,67.22,410,410,428.9988
2020/1/16 20:10,370.58,67.72,400,400,418.5684
2020/1/16 20:15,362.78,68.24,390,390,407.7948
2020/1/16 20:20,362.3,68.77,379,379,396.6792
2020/1/16 20:25,341.78,69.31,368,368,385.2348
2020/1/16 20:30,330.44,69.87,357,357,373.4688
2020/1/16 20:35,326.22,70.44,346,346,361.392
2020/1/16 20:40,319.2,71.03,335,335,349.0128
2020/1/16 20:45,306.1,71.63,323,323,336.342
2020/1/16 20:50,288.56,72.25,310,310,323.3952
2020/1/16 20:55,280.38,72.88,298,298,310.176
2020/1/16 21:00,249.6,73.52,285,285,296.6916
2020/1/16 21:05,222.38,74.17,272,272,282.9204
2020/1/16 21:10,220.18,74.83,259,259,268.9152
2020/1/16 21:15,187.42,75.51,246,246,254.6928
2020/1/16 21:20,194.72,76.2,232,232,240.2724
2020/1/16 21:25,171.94,76.89,219,219,225.6684
2020/1/16 21:30,134.58,77.6,205,205,210.8988
2020/1/16 21:35,110.72,78.32,191,191,195.9852
2020/1/16 21:40,133.06,79.05,177,177,180.9468
2020/1/16 21:45,125.68,79.78,113,163,165.816
2020/1/16 21:50,101.72,80.53,105,149,150.6192
2020/1/16 21:55,100.24,81.28,99,135,135.3948
2020/1/16 22:00,90.96,82.04,121,121,120.1884
2020/1/16 22:05,76.4,82.81,67,108,105.0624
2020/1/16 22:10,62.96,83.58,58,94,90.0912
2020/1/16 22:15,53.36,84.36,81,81,75.3732
2020/1/18 15:40,25.82,69.22,30,335,337.6164
2020/1/18 21:05,22.82,73.76,20,263,272.6796
2020/1/19 14:05,95.04,81.99,76,115,120.0612
2020/1/19 15:05,229.06,73.35,129,279,293.3604
2020/1/19 15:15,240.72,72.06,138,305,319.6272
2020/1/19 16:20,244.16,65.06,309,439,460.6728
2020/1/19 16:35,375.36,63.84,292,464,484.7028
2020/1/21 16:40,477.24,63.11,485,485,496.0824
2020/1/21 16:45,482.72,62.75,492,492,503.0796
2020/1/21 16:50,491.72,62.42,499,499,509.6736
2020/1/21 16:55,498.94,62.1,505,505,515.8572
2020/1/21 17:00,504.06,61.81,510,510,521.628
2020/1/21 17:05,510.16,61.53,516,516,526.9824
2020/1/21 17:10,510.84,61.28,521,521,531.918
2020/1/21 17:15,516.92,61.05,525,525,536.4312
2020/1/21 17:20,519.18,60.84,529,529,540.5208
2020/1/21 17:25,522.44,60.65,533,533,544.1808
2020/1/21 17:30,527.68,60.48,536,536,547.4136
2020/1/21 17:35,530.14,60.33,532,532,550.212
2020/1/21 17:40,532.28,60.21,535,535,552.5784
2020/1/21 17:45,538.14,60.11,537,537,554.5128
2020/1/21 17:50,538.5,60.03,538,538,556.008
2020/1/21 17:55,537.2,59.98,539,539,557.0688
2020/1/21 18:00,537.88,59.94,540,540,557.6904
2020/1/21 18:05,539.26,59.93,540,540,557.862
2020/1/21 18:10,540.96,59.94,540,540,557.5944
2020/1/21 18:15,546.12,59.98,539,539,556.8912
2020/1/21 18:20,542.34,60.04,538,538,555.7512
2020/1/21 18:25,542.24,60.11,537,537,554.1744
2020/1/21 18:30,546,60.22,530,530,552.1632
2020/1/21 18:35,323.86,60.34,527,527,549.7176
2020/1/21 18:40,380.28,60.49,525,525,546.84
2020/1/21 18:45,561.5,60.66,521,521,543.534
2020/1/21 18:50,579.58,60.85,518,518,539.7972
2020/1/21 18:55,401.8,61.06,514,514,535.6344
2020/1/21 19:00,553.24,61.29,509,509,531.0504
2020/1/21 19:05,556.9,61.55,505,505,526.0428
2020/1/21 19:15,565,62.12,494,494,514.7808
2020/1/21 19:20,562.48,62.43,488,488,508.5312
2020/1/21 19:25,391.24,62.77,481,481,501.876
2020/1/21 19:30,483.06,63.12,339,474,494.8176
2020/1/21 19:40,504.78,63.89,333,460,479.5116
2020/1/21 19:50,409.46,64.74,443,443,462.6552
2020/1/21 20:05,490.86,66.13,272,416,434.5608
2020/1/21 20:25,423.92,68.23,150,375,392.142
2020/1/22 15:30,198.92,69.77,214,354,365.676
2020/1/22 15:35,227.46,69.17,221,367,377.6868
2020/1/22 15:40,246.16,68.59,252,378,389.3808
2020/1/22 15:45,294.18,68.03,262,389,400.7496
2020/1/22 15:50,295.64,67.48,284,400,411.7848
2020/1/22 15:55,254.42,66.95,270,411,422.4804
2020/1/22 16:00,236.62,66.43,293,421,432.8244
2020/1/22 16:05,291.72,65.93,309,431,442.8096
2020/1/22 16:10,341.78,65.45,303,440,452.4312
2020/1/22 16:15,310.42,64.98,316,449,461.6796
2020/1/22 16:20,425.14,64.53,341,458,470.5536
2020/1/22 16:25,452.8,64.1,467,467,479.0424
2020/1/22 16:30,407.4,63.68,475,475,487.1448
2020/1/22 16:35,451.14,63.29,482,482,494.8512
2020/1/22 16:40,467.3,62.91,381,490,502.1616
2020/1/22 16:45,375.4,62.56,388,496,509.0688
2020/1/22 16:50,339.9,62.22,376,503,515.5668
2020/1/22 16:55,291.52,61.9,381,509,521.6556
2020/1/22 17:00,333.36,61.6,372,515,527.3268
2020/1/22 17:05,361.18,61.33,348,520,532.5816
2020/1/22 17:10,301.1,61.07,336,525,537.4164
2020/1/22 17:15,313.42,60.84,321,525,541.8264
2020/1/22 17:20,346.7,60.63,367,529,545.8092
2020/1/22 17:25,420.38,60.43,373,533,549.3624
2020/1/22 17:30,450.42,60.27,388,536,552.4872
2020/1/22 17:35,544.36,60.12,418,538,555.18
2020/1/22 17:40,463.48,59.99,375,541,557.4372
2020/1/22 17:45,326.78,59.89,309,543,559.26
2020/1/22 17:50,297.38,59.81,268,544,560.6496
2020/1/22 17:55,341.84,59.75,392,545,561.6
2020/1/22 18:00,511.58,59.72,376,546,562.0848
2020/1/22 18:05,336.56,59.71,322,546,562.0188
2020/1/22 18:10,256.74,59.72,299,546,561.4992
2020/1/22 18:15,289.16,59.75,331,545,560.5464
2020/1/22 18:20,320.18,59.81,320,544,559.158
2020/1/22 18:25,280.78,59.89,223,543,557.3652
2020/1/22 19:20,383.64,62.2,326,494,509.9628
2020/1/22 19:25,386.52,62.53,180,488,503.1696
2020/1/22 19:35,274.82,63.27,323,475,488.3964
2020/1/22 19:40,267.98,63.66,187,467,480.426
2020/1/26 13:45,59.46,84.3,75,75,68.4612
2020/1/26 13:50,71.32,83.49,88,88,82.2948
2020/1/26 13:55,84.04,82.69,101,101,96.4668
2020/1/26 14:00,97.34,81.89,115,115,110.8752
2020/1/26 14:05,110.5,81.1,129,129,125.4372
2020/1/26 14:10,124.48,80.32,143,143,140.0904
2020/1/26 14:15,139.02,79.54,158,158,154.782
2020/1/26 14:20,153.6,78.77,172,172,169.4688
2020/1/26 14:25,167.36,78.01,186,186,184.1148
2020/1/26 14:30,177.92,77.26,201,201,198.6876
2020/1/26 14:35,196.72,76.52,215,215,213.162
2020/1/26 14:40,216.7,75.78,230,230,227.5128
2020/1/26 14:45,238.64,75.06,244,244,241.7184
2020/1/26 14:50,241.42,74.35,258,258,255.7584
2020/1/26 14:55,240.18,73.64,273,273,269.6148
2020/1/26 15:00,276.34,72.95,287,287,283.2696
2020/1/26 15:05,284.18,72.27,301,301,296.7024
2020/1/26 15:10,295.4,71.61,314,314,309.9024
2020/1/26 15:15,306.76,70.95,327,327,322.8588
2020/1/26 15:20,319.46,70.31,340,340,335.5572
2020/1/26 15:25,332.02,69.68,352,352,347.9844
2020/1/26 15:30,344.04,69.06,365,365,360.132
2020/1/26 15:35,356.86,68.46,377,377,371.9844
2020/1/26 15:40,368.26,67.87,389,389,383.5368
2020/1/26 15:45,380.14,67.3,400,400,394.7736
2020/1/26 15:50,392.3,66.74,412,412,405.6924
2020/1/26 15:55,404.68,66.2,422,422,416.2788
2020/1/26 16:00,412.64,65.67,433,433,426.5268
2020/1/26 16:05,422.46,65.16,443,443,436.4304
2020/1/26 16:10,433.64,64.67,453,453,445.9788
2020/1/26 16:15,438.16,64.19,462,462,455.1696
2020/1/26 16:20,448.92,63.73,471,471,463.9908
2020/1/26 16:25,458.14,63.29,480,480,472.4412
2020/1/26 16:30,466.38,62.86,488,488,480.5124
2020/1/26 16:35,474.14,62.46,499,499,488.1984
2020/1/26 16:40,481.76,62.07,507,507,495.4968
2020/1/26 16:45,489.34,61.71,514,514,502.4004
2020/1/26 16:50,495.6,61.36,520,520,508.9044
2020/1/26 16:55,501.9,61.04,527,527,515.0052
2020/1/26 17:00,507.62,60.73,533,533,520.7016
2020/1/26 17:05,508.34,60.45,538,538,525.9852
2020/1/26 17:10,499.18,60.18,543,543,530.8536
2020/1/26 17:15,524.82,59.94,548,548,535.3056
2020/1/26 17:20,530.44,59.72,552,552,539.34
2020/1/26 17:25,536.84,59.52,556,556,542.9472
2020/1/26 17:30,534.42,59.34,559,559,546.132
2020/1/26 17:35,537.36,59.19,560,560,548.8896
2020/1/26 17:40,550.28,59.06,563,563,551.22
2020/1/26 17:45,516.92,58.95,565,565,553.116
2020/1/26 17:50,514.42,58.86,566,566,554.5824
2020/1/26 17:55,479.1,58.8,568,568,555.6156
2020/1/26 18:00,463.22,58.76,568,568,556.2
2020/1/26 18:05,550.08,58.75,569,569,556.278
2020/1/26 18:10,575.92,58.75,569,569,555.9132
2020/1/26 18:15,550.02,58.78,568,568,555.1164
2020/1/26 18:20,544.92,58.83,567,567,553.8852
2020/1/26 18:25,541.74,58.91,565,565,552.2184
2020/1/26 18:30,541.9,59.01,564,564,550.1232
2020/1/26 18:35,546.54,59.13,561,561,547.596
2020/1/26 18:40,537.06,59.27,558,558,544.6356
2020/1/26 18:45,490.72,59.44,555,555,541.2516
2020/1/26 18:50,524.96,59.63,551,551,537.438
2020/1/26 18:55,531.44,59.84,547,547,533.202
2020/1/26 19:00,544.46,60.07,543,543,528.5424
2020/1/26 19:05,518.02,60.32,538,538,523.4664
2020/1/26 19:10,504.7,60.6,532,532,517.9728
2020/1/26 19:15,504,60.89,527,527,512.0688
2020/1/26 19:20,496.22,61.21,520,520,505.7544
2020/1/26 19:25,491,61.55,514,514,499.0356
2020/1/26 19:30,480.3,61.9,507,507,491.9172
2020/1/26 19:35,477.52,62.28,499,499,484.4016
2020/1/26 19:40,467.8,62.68,491,491,476.4948
2020/1/26 19:45,446.76,63.09,483,483,468.2076
2020/1/26 19:50,451.5,63.52,472,472,459.5472
2020/1/26 19:55,445.74,63.98,463,463,450.5112
2020/1/26 20:00,430.84,64.44,454,454,441.1092
2020/1/26 20:05,423.38,64.93,444,444,431.3448
2020/1/26 20:10,299.48,65.43,434,434,421.2276
2020/1/26 20:15,270.78,65.95,424,424,410.7672
2020/1/26 20:20,341.62,66.49,413,413,399.9684
2020/1/26 20:25,328.86,67.04,402,402,388.8396
2020/1/26 20:30,419.08,67.61,390,390,377.3928
2020/1/26 20:35,372.66,68.19,378,378,365.6352
2020/1/26 20:40,322.42,68.78,367,367,353.5812
2020/1/26 20:45,312.04,69.39,354,354,341.238
2020/1/26 20:50,241.4,70.02,342,342,328.6152
2020/1/26 20:55,314.1,70.65,329,329,315.7332
2020/1/26 21:00,287.34,71.3,316,316,302.5836
2020/1/26 21:05,188.52,71.97,303,303,289.1424
2020/1/26 21:10,140.12,72.64,290,290,275.4804
2020/1/26 21:15,180.22,73.33,276,276,261.6168
2020/1/26 21:20,134.54,74.02,262,262,247.5732
2020/1/26 21:25,183.92,74.73,248,248,233.3712
2020/1/26 21:30,141.78,75.45,234,234,219.0336
2020/1/26 21:40,147.6,76.92,205,205,190.0644
2020/1/26 21:45,129.62,77.66,191,191,175.494
2020/1/26 21:50,140.08,78.42,177,177,160.9176
2020/1/26 21:55,137.96,79.18,162,162,146.3796
2020/1/26 22:00,112.86,79.96,148,148,131.9256
2020/1/26 22:05,122.8,80.74,134,134,117.618
2020/1/26 22:20,50.76,83.12,92,92,76.2996
2020/1/26 22:25,51.94,83.93,79,79,63.366
2020/1/26 22:30,46.94,84.74,66,66,51.0468
2020/1/30 17:25,369.04,58.51,299,546,564.9084
2020/1/30 17:30,355.72,58.33,275,549,568.2084
2020/2/2 13:40,63.76,84,79,79,75.522
2020/2/2 13:45,66.56,83.17,93,93,90.0648
2020/2/2 13:50,72.42,82.35,106,106,104.9112
2020/2/2 13:55,78.52,81.53,120,120,119.9664
2020/2/2 14:00,110.46,80.72,134,134,135.1572
2020/2/2 14:05,129.32,79.91,149,149,150.4224
2020/2/2 14:10,139.7,79.11,163,163,165.7152
2020/2/2 14:15,151.74,78.32,177,177,180.9948
2020/2/2 14:20,168.26,77.53,192,192,196.2324
2020/2/2 14:25,191.46,76.76,206,206,211.3956
2020/2/2 14:30,207.44,75.99,220,220,226.4592
2020/2/2 14:35,209.26,75.23,235,235,241.4016
2020/2/2 14:40,197.46,74.48,249,249,256.2036
2020/2/2 14:45,232.7,73.74,263,263,270.8436
2020/2/2 14:50,267.96,73.01,210,277,285.3072
2020/2/2 14:55,299.9,72.3,222,290,299.574
2020/2/2 15:00,255.16,71.59,221,304,313.6272
2020/2/2 15:05,228.94,70.89,226,318,327.438
2020/2/2 15:10,202.34,70.21,257,331,341.01
2020/2/2 15:15,258.46,69.54,344,344,354.3288
2020/2/2 15:20,310.88,68.88,357,357,367.3848
2020/2/2 15:25,317.6,68.23,369,369,380.1636
2020/2/2 15:30,353.94,67.6,381,381,392.658
2020/2/2 15:35,358.78,66.98,392,392,404.8548
2020/2/2 15:40,372.88,66.37,404,404,416.7468
2020/2/2 15:45,396.5,65.78,415,415,428.3184
2020/2/2 15:50,403.8,65.2,426,426,439.5684
2020/2/2 15:55,420.84,64.64,437,437,450.4836
2020/2/2 16:00,434.98,64.1,447,447,461.0664
2020/2/2 16:05,434.3,63.57,457,457,471.3072
2020/2/2 16:10,440.78,63.06,466,466,481.1904
2020/2/2 16:15,465.34,62.57,476,476,490.7112
2020/2/2 16:20,479.38,62.09,485,485,499.8648
2020/2/2 16:25,475.3,61.63,493,493,508.6428
2020/2/2 16:30,485.5,61.19,501,501,517.0404
2020/2/2 16:35,499.62,60.77,508,508,525.0504
2020/2/2 16:40,506,60.37,516,516,532.6692
2020/2/2 16:45,513.08,59.99,523,523,539.8932
2020/2/2 16:50,516,59.63,529,529,546.7152
2020/2/2 16:55,521.9,59.29,535,535,553.1328
2020/2/2 17:00,525.32,58.97,541,541,559.1412
2020/2/2 17:05,530.12,58.67,547,547,564.738
2020/2/2 17:10,535.22,58.39,552,552,569.9172
2020/2/2 17:15,537.86,58.14,556,556,574.6788
2020/2/2 17:20,543.72,57.91,561,561,579.018
2020/2/2 17:25,549.18,57.7,564,564,582.93
2020/2/2 17:30,552.3,57.51,568,568,586.416
2020/2/2 17:35,553.4,57.34,573,573,589.4712
2020/2/2 17:40,556.26,57.2,576,576,592.098
2020/2/2 17:45,559.28,57.09,578,578,594.2892
2020/2/2 17:50,561.72,56.99,579,579,596.046
2020/2/2 17:55,560.58,56.92,581,581,597.3684
2020/2/2 18:00,563.1,56.87,582,582,598.1892
2020/2/2 18:05,565.52,56.85,582,582,598.3056
2020/2/2 18:10,565.28,56.85,582,582,597.9564
2020/2/2 18:15,565.38,56.88,582,582,597.174
2020/2/2 18:20,566.26,56.92,581,581,595.9488
2020/2/2 18:25,565,57,580,580,594.294
2020/2/2 18:30,564.98,57.09,578,578,592.1988
2020/2/2 18:35,563.46,57.21,575,575,589.674
2020/2/2 18:40,560.72,57.35,572,572,586.7136
2020/2/2 18:45,557.9,57.52,569,569,583.3248
2020/2/2 18:50,556.08,57.71,566,566,579.5064
2020/2/2 18:55,552.02,57.92,562,562,575.262
2020/2/2 19:00,549.72,58.15,558,558,570.5952
2020/2/2 19:05,543.3,58.41,553,553,565.506
2020/2/2 19:10,541.04,58.69,548,548,560.0148
2020/2/2 19:15,535.64,58.99,542,542,554.1204
2020/2/2 19:20,530.2,59.31,537,537,547.8156
2020/2/2 19:25,524.56,59.65,528,528,541.104
2020/2/2 19:30,518.9,60.01,521,521,533.9868
2020/2/2 19:35,513,60.39,514,514,526.4712
2020/2/2 19:40,508.6,60.8,506,506,518.5608
2020/2/2 19:45,499.42,61.22,498,498,510.2628
2020/2/2 19:50,475.9,61.66,490,490,501.5832
2020/2/2 19:55,442.24,62.12,482,482,492.5256
2020/2/2 20:00,428.02,62.59,473,473,483.0924
2020/2/2 20:05,450.94,63.09,463,463,473.2968
2020/2/2 20:10,476.32,63.6,454,454,463.1412
2020/2/2 20:15,440.34,64.13,444,444,452.6304
2020/2/2 20:20,431.88,64.68,318,433,441.7764
2020/2/2 20:25,445.7,65.24,423,423,430.584
2020/2/2 20:30,421.66,65.81,412,412,419.064
2020/2/2 20:35,402.3,66.4,401,401,407.2236
2020/2/2 20:40,388.72,67.01,389,389,395.0712
2020/2/2 20:45,379.64,67.63,376,376,382.62
2020/2/2 20:50,365.92,68.26,364,364,369.8784
2020/2/2 20:55,351.5,68.91,351,351,356.8584
2020/2/2 21:00,336.22,69.57,338,338,343.578
2020/2/2 21:05,321.28,70.25,326,326,330.0792
2020/2/2 21:10,307.54,70.93,313,313,316.3368
2020/2/2 21:15,293.34,71.63,299,299,302.3616
2020/2/2 21:20,278.98,72.33,286,286,288.1728
2020/2/2 21:25,263.7,73.05,272,272,273.7812
2020/2/2 21:30,250.22,73.78,259,259,259.2072
2020/2/2 21:35,235.52,74.52,245,245,244.4676
2020/2/2 21:40,221.1,75.27,231,231,229.5864
2020/2/2 21:45,206.18,76.03,217,217,214.5828
2020/2/2 21:50,192.22,76.8,202,202,199.4844
2020/2/2 21:55,178.34,77.58,188,188,184.3188
2020/2/2 22:00,164.24,78.36,174,174,169.122
2020/2/2 22:05,150.1,79.15,159,159,153.9288
2020/2/2 22:10,135.72,79.95,145,145,138.7836
2020/2/2 22:15,121.42,80.76,131,131,123.7392
2020/2/2 22:20,107.66,81.57,117,117,108.8604
2020/2/2 22:25,94.26,82.39,103,103,94.2192
2020/2/2 22:30,81.34,83.22,89,89,79.9128
2020/2/2 22:35,68.72,84.05,76,76,66.054
2020/2/3 14:40,173.96,74.27,170,246,254.7228
2020/2/3 15:20,235.04,68.65,239,352,366.2364
2020/2/3 15:25,249.28,68,244,364,379.068
2020/2/3 15:30,282.36,67.36,299,376,391.6104
2020/2/3 15:35,275.64,66.74,290,388,403.8564
2020/2/3 15:40,256.28,66.13,275,400,415.7964
2020/2/3 15:45,258.58,65.54,253,411,427.4184
2020/2/3 16:10,277.92,62.81,235,463,480.4944
2020/2/3 17:00,299.5,58.69,342,542,558.7332
2020/2/3 17:15,391.68,57.86,443,557,574.35
2020/2/3 17:20,491.44,57.62,451,561,578.7132
2020/2/3 17:25,467.02,57.41,437,565,582.654
2020/2/3 17:30,492.6,57.22,427,568,586.1664
2020/2/3 17:35,442.38,57.06,429,570,589.2492
2020/2/3 17:40,431.5,56.92,432,573,591.9024
2020/2/3 17:45,432.3,56.8,428,575,594.1224
2020/2/3 17:50,472.74,56.7,436,577,595.9092
2020/2/3 17:55,552.26,56.63,452,578,597.2604
2020/2/3 18:00,487.34,56.58,447,579,598.1136
2020/2/3 18:05,507.52,56.56,448,577,598.2612
2020/2/3 18:15,457.62,56.58,432,577,597.192
2020/2/3 18:20,352.94,56.63,383,576,596.0028
2020/2/3 18:25,382.34,56.7,451,575,594.3804
2020/2/3 18:30,397.12,56.8,396,573,592.3272
2020/2/3 18:35,375,56.92,413,570,589.8408
2020/2/3 18:40,346.66,57.06,363,568,586.926
2020/2/3 18:45,551.78,57.23,318,565,583.5792
2020/2/3 18:50,541.52,57.42,435,561,579.8112
2020/2/3 18:55,656.88,57.63,438,558,575.6148
2020/2/3 19:00,541.22,57.86,407,552,570.9996
2020/2/3 19:05,456.58,58.12,422,547,565.968
2020/2/3 19:10,348,58.4,335,542,560.52
2020/2/3 19:15,334.64,58.7,341,536,554.6592
2020/2/3 19:25,227.1,59.36,396,524,541.7196
2020/2/3 19:30,296.4,59.73,375,518,534.6492
2020/2/3 19:35,431.06,60.11,399,511,527.1804
2020/2/3 19:40,403.14,60.51,407,502,519.3252
2020/2/3 19:45,456.08,60.94,389,494,511.0848
2020/2/3 19:50,396.64,61.38,407,486,502.4664
2020/2/3 19:55,423.72,61.84,371,477,493.4736
2020/2/3 20:00,344.3,62.32,299,468,484.11
2020/2/3 20:05,240.04,62.81,255,459,474.3876
2020/2/3 20:15,281.92,63.86,343,440,453.8856
2020/2/3 20:20,288.44,64.4,321,428,443.1204
2020/2/3 20:25,235.94,64.97,331,418,432.0216
2020/2/3 20:30,275.12,65.55,259,407,420.6
2020/2/3 20:40,347.26,66.75,109,384,396.8256
2020/2/3 21:00,225.88,69.32,109,335,345.8844
2020/2/3 21:05,230.24,69.99,217,322,332.7096
2020/2/3 21:10,264.04,70.68,252,309,319.3152
2020/2/3 21:15,286.5,71.38,169,296,305.6976
2020/2/3 21:20,217.3,72.09,182,283,291.8664
2020/2/3 21:25,196.12,72.81,139,269,277.8408
2020/2/7 16:30,430.52,59.83,500,553,547.0452
2020/2/7 16:35,437.76,59.4,527,562,555.3552
2020/2/7 16:40,361.16,58.99,207,570,563.2572
2020/2/7 16:45,413.18,58.6,577,577,570.7524
2020/2/7 16:50,587.72,58.22,478,584,577.8324
2020/2/7 16:55,599.54,57.87,591,591,584.4936
2020/2/7 17:00,600,57.54,597,597,590.7312
2020/2/7 17:05,608.78,57.24,603,603,596.544
2020/2/7 17:10,613.7,56.95,608,608,601.9272
2020/2/7 17:15,624.12,56.69,535,613,606.8772
2020/2/7 17:20,624.58,56.45,618,618,611.3916
2020/2/7 17:25,606.66,56.23,622,622,615.468
2020/2/7 17:30,586.96,56.04,75,625,619.1064
2020/2/7 17:35,406.6,55.86,607,629,622.3008
2020/2/7 17:40,444.4,55.72,632,632,625.0536
2020/2/7 17:45,588.34,55.6,575,634,627.36
2020/2/7 17:50,650.62,55.5,636,636,629.22
2020/2/7 17:55,644.14,55.42,637,637,630.6348
2020/2/7 18:00,611.92,55.37,638,638,631.5816
2020/2/7 18:05,624.72,55.35,638,638,632.0196
2020/2/7 18:10,617.46,55.34,639,639,631.9992
2020/2/7 18:15,636.26,55.37,638,638,631.5312
2020/2/7 18:20,638.14,55.41,637,637,630.6132
2020/2/7 18:25,647.82,55.49,636,636,629.25
2020/2/7 18:30,643.98,55.58,634,634,627.4392
2020/2/7 18:35,637.74,55.7,631,631,625.182
2020/2/7 18:40,634.38,55.85,629,629,622.482
2020/2/7 18:45,629.78,56.01,626,626,619.3368
2020/2/7 18:50,627.44,56.2,622,622,615.7524
2020/2/7 18:55,638.64,56.42,618,618,611.73
2020/2/7 19:00,635.36,56.66,613,613,607.2708
2020/2/7 19:05,602.74,56.92,608,608,602.3784
2020/2/7 19:10,560.96,57.2,603,603,597.0552
2020/2/7 19:15,586.22,57.51,597,597,591.3072
2020/2/7 19:20,591.46,57.83,591,591,585.1332
2020/2/7 19:25,584.62,58.18,584,584,578.5392
2020/2/7 19:30,579.98,58.55,577,577,571.53
2020/2/7 19:35,578.86,58.94,569,569,564.1104
2020/2/7 19:40,463.86,59.35,561,561,556.2816
2020/2/7 19:45,592.34,59.78,552,552,548.0544
2020/2/7 19:50,555.44,60.22,544,544,539.4276
2020/2/7 19:55,546.16,60.69,535,535,530.4096
2020/2/7 20:00,507.38,61.18,525,525,521.0064
2020/2/7 20:05,482.52,61.68,515,515,511.2228
2020/2/7 20:10,479.64,62.2,505,505,501.0672
2020/2/7 20:15,467.06,62.74,494,494,490.5444
2020/2/7 20:20,487.12,63.29,483,483,479.6616
2020/2/7 20:25,457.58,63.86,472,472,468.4248
2020/2/7 20:30,342.9,64.45,460,460,456.8472
2020/2/7 20:35,306.88,65.05,396,446,444.9336
2020/2/7 20:40,262.6,65.67,434,434,432.69
2020/2/7 20:45,260.2,66.3,357,421,420.1296
2020/2/7 20:50,280.64,66.94,334,405,407.2584
2020/2/7 21:35,221.16,73.28,226,276,277.6884
2020/2/7 21:40,276.9,74.04,219,261,262.1736
2020/2/7 21:45,295.3,74.81,214,246,246.5112
2020/2/7 21:50,257.14,75.59,230,230,230.7204
2020/2/7 21:55,211.7,76.38,183,215,214.8288
2020/2/7 22:00,171.68,77.17,165,200,198.8628
2020/2/7 22:05,144.6,77.97,153,184,182.85
2020/2/8 19:20,569.76,57.53,507,591,583.284
2020/2/8 19:25,545.44,57.88,584,584,576.7608
2020/2/8 19:30,470.94,58.25,577,577,569.8212
2020/2/8 19:55,534.32,60.4,536,536,529.0092
2020/2/10 13:55,232.66,79.86,34,142,140.1924
2020/2/11 14:35,361.1,73.18,138,271,263.9784
2020/2/11 14:40,392.1,72.41,153,286,279.0528
